658,mnemoniq,JAZZ HOUSE,youhei shimizu,20,111,mnemoniq,,,
659,Neonlights,TECH DANCE,DJ Noriken,20,145,neonlits,,,
660,neu,NIENTE,少年ラジオ,20,199,neu,,,
661,New Decade IIDX Edition,SPEED DANCE CORE,Sota F.,20,200,nwdecade,,,
662,New Lights,HARDCORE,kors k,20,175,newlight,,,
663,Plan 8,HAPPY GABBA,Ryu☆,20,212,plan8,,,
664,planarian,ELECTRIC POP,S-C-U,20,164,planaria,,,
665,POINT ZERO,DRUM'N'BASS,猫叉Master+,20,188,point_0,,,
666,Praludium,CLASSICAL PIANO,Yuko Takahashi,20,152,praludim,,,
667,Proof of the existence,HARD ELECTRONICA,猫叉Master+,20,170,proof_of,,,
668,Rainbow after snow,DRUM'N'BASS,猫叉Master feat.林ももこ,20,179,rbwafter,,,
669,Re:GENERATION,EMOTIONAL SENTENCE,TAG feat. ERi,20,176,re_gene,,,
670,rumrum triplets,LOUNGECORE,yu_tokiwa.djw,20,192,rumrum,,,
671,S!ck,DRUMSTEP,Eagle,20,177,sick,,,
672,Saturn,PROGRESSIVE TRIBAL,Mr.Saturn,20,155,saturn,,,
673,Shining World,ELECTRO POP,DJ Genki feat. Yukacco,20,150,shnworld,,,
674,SHION,HI-SPEED FANTASY TUNE,DJ YOSHITAKA,20,179,shion,,,
675,Sol Cosine Job 2,FREEFORM HARDCORE,DJ TECHNORCH,20,190-200,soljob2,,,
676,STULTI,GRAVIOL,MAX MAXIMIZER VS DJ TOTTO,20,90-182,stulti,,,
677,SYNC-ANTHEM,LATIN EURO,Tatsh feat. 星野奏子,20,160-166,sync_ant,,,
678,Synergy For Angels,ORBITALIC REVOLUTION,TAG×U1-ASAMi,20,160,synergy,,,
679,Take My Life,EUROBEAT,Y&Co.,20,175,takelife,,,
680,Thor's Hammer,TRANSCENDENTAL ETUDES,ユニバーサル度胸兄弟,20,150,thors_hm,,,
681,Time To Empress,TRANCE,dj TAKA feat.wac & secret K,20,148,time2emp,,,
682,Timepiece phase II,PROGRESSIVE ROCK,佐々木博史,20,287,tpiece_2,,,
683,Timepiece phase II (CN Ver.),PROGRESSIVE ROCK,佐々木博史,20,287,tpiececn,,,
684,To my star,STARPOP,星野奏子,20,153,tomystar,,,28
685,True Blue,ESSENTIALLY,dj TAKA feat.AiMEE,20,164,trueblue,,,
686,Valanga,ART CORE,DJ TOTTO,20,186,valanga,,,
687,VALLIS-NERIA,TRANCE CORE,DJ YOSHITAKA,20,185,vallis,,,
688,VEGA,UNIVERSAL J-CORE,REDALiCE,20,191,vega,,,
689,ZED,DUB STEP,USAO,20,190,zed,,,
690,Zirkfied,SPACE REQUIEM,iconoclasm,20,210,zirkfied,,,
691,アストライアの双皿,ZODIAC ORACLE 7,ZODIACSYNDICATE,20,173,_astraia,,,
692,お米の美味しい炊き方、そしてお米を食べることによるその効果。,お米タル,大日本鉄倶楽部【あさき＆９６】,20,190,_howrice,,,
693,カジノファイヤーことみちゃん,電波,ARM feat. 山本椛 + Brasscapsule,20,230,_casino,,,
694,キャトられ恋はモ～モク,Hi-ν BLEEP,ギュ～っとしたいPrim,20,196,_kyatora,,,
695,シュレーディンガーの猫,TOY CONTEMPORARY,Cait Sith,20,187,_schrcat,,,
696,たまゆら,PROGRESSIVE,佐々木博史,20,180,_tamayra,,,
697,トリカゴノ鳳凰,歌謡 DRUM & BASS,L.E.D. Vs. 幽閉サテライト,20,185,_trikago,,,
698,メイメツ、フラグメンツ,CYBER SYMPHONIC POP,中山真斗(Elements Garden)feat.桜川めぐ,20,157,_meimetu,,,
699,ラキラキ,LUCKY TECHNO,Mutsuhiko Izumi & S-C-U,20,165,_rakirak,,,
700,音楽,SILENT,弁士カンタビレオ,20,210-360,_ongaku,,,
701,下弦の月,NEO CLASSICAL DANCE,iNO,20,166,_kagenno,,,
702,仮想空間の旅人たち,TECHNO,DJ MURASAME,20,151,_travels,,,
703,狂イ咲ケ焔ノ華,Hi-GOTH,覚醒ノPrim,20,206,_kuruizk,,,
704,創世ノート,CREATOR,PON+wac,20,200,_gennote,,,
705,即席！脳直★ミュージックシステム,AKIBA-POP,MOSAIC.WAV,20,197,_sokseki,,,
706,梅雪夜,想歌 梅,Qrispy Joybox feat.mao,20,167,_umeyuki,,,
707,龍と少女とデコヒーレンス,EPIC TECHNO,黒猫ダンジョン,20,165,_decoher,,,
708,朧,FASCINATION,HHH×MM×ST,20,149,_oboro,,,
709,ΕΛΠΙΣ,ROMANTIC SCHOOL VARIATIONS,dj TAKA,20,175,_elpis,,,
710,Adularia,ARTCORE,DJ TOTTO,21,180,adularia,,,
711,ALBA -黎明-,HYPER GOTHIC BEAT,SOUND HOLIC feat. Nana Takahashi,21,165,alba,,,
712,Ancient Scapes,DYNASTIC FREEFORM,Durandal,21,178,ancients,,,
713,ATHER,ASTRAL HARDCORE,TAG underground,21,192,_aether,,,
714,BLUE DRAGON(雷龍RemixIIDX),RAVERS DANCE SPEED,青龍,21,188,bldragon,,,
715,BRAINSTORM,TRANCECORE MEETS GABBA,Hardcore United Tokyo(teranoid & DJ TECHNORCH),21,180,brainstm,,,
716,BRAVE OUT,ELECTRANCE,nomico / DOWNFORCE,21,150,braveout,,,
717,Claiomh Solais,ILUZIO,DJ Yoshitaka VS S.S.D.,21,165,claiomh,,,
718,Cleopatrysm,PHARAO BEAM STEP,ピラミッ℃,21,190,cleopatr,,,
719,Close the World feat.a☆ru,J-CORE,天叢雲剣,21,188,closewld,,,
720,Critical Crystal,DANCE SPEED,青龍,21,191,ccrystal,,,
721,Dark Fall,MASSIVE DANCE SPEED,黒龍,21,202,darkfall,,,
722,DARK LEGACY,DARK ELEMENT,BaSTeT,21,196,darklgcy,,,
723,Devilz Sacrifice -贖罪の羊-,SYMPHONIC BREAK BEATS,OSTER project,21,175,dvl_sacr,,,
724,diagram,GLITCH HOP,Expander,21,112,diagram,,,
725,Elektrick U-Phoria,UK HARDCORE,DJ Noriken,21,180,euphoria,,,
726,Element of SPADA,HEALING POP,猫叉Master feat.霜月はるか,21,170,elespada,,,
727,Engraved Mark,HAPPY SAD CORE,Ryu☆ ∞ Des-ROW,21,188,engraved,,,
728,EXTREME MACH COLLIDER,TECHNO,L.E.D.,21,148,extrmach,,,
729,Feel The Beat,HARDCORE RAVE,Falsion,21,175,feelbeat,,,
730,Funny shuffle,JAG GLITCH,猫叉Master+,21,115,funnysfl,,,
731,HYENA,BIG BEAT,Hommarju,21,178,hyena,,,
732,Hypersonik,DRUM&BASS,Eagle,21,175,hypsonik,,,
733,I will be back -オレは帰ってきた-,ONLY ONE MOMENT,SUPER STAR 満-MITSURU-,21,172,iwilback,,,
734,Idola,REPLICANT CORE,iconoclasm feat.GUMI,21,201,idola,,,
735,Insane Techniques,Hi-TECH FULL ON,kors k,21,146,insanetc,,,
736,INSOMNIA,FUNKOT,ジャカルタファンクブラザーズ,21,195,insomnia,,,
737,into the battlefield,SYMPHONIC BREAKS,the wandering bard,21,180,intobtlf,,,
738,invoker,TRIBE CORE,Caladborg,21,195,invoker,,,
739,IX,BLOOD METAL,dj TAKA VS DJ TOTTO feat.藍,21,198,_nine_ix,,,
740,KAISER PHOENIX,HEAVY METAL,96,21,170,kaiserph,,,
741,KHAMEN BREAK,PROGRESSIVE GOSPEL,くふおー,21,180,khamenbr,,,
742,Last Dance,HARD STACC,dj TAKA,21,150,lstdance,,,
743,Lighting Shower,TRANCE POP,TAG,21,162,ltshower,,,
744,M.D.Injection,PIECED DOWNBEAT,Project B-,21,202,mdinject,,,
745,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,205,m1dy_dx,,,
746,MAD ATTACK,UPBEAT,HALFBY,21,140,madatack,,,
747,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,185,magic_lv,,,
748,Miracle 5ympho X,FRENCHCORE,USAO,21,210,miracle5,,,
749,NPC World,ELECTRO POP,PON,21,165,npcworld,,,
750,Odin,GABBER,Noizenecio,21,160-180,odin,,,
751,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,175,overload,,,
752,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,180,pharaoh,,,
753,PUNISHER,VARIANT RAVE,TAG×PON,21,180,punisher,,,
754,ra'am,RAVERS DANCE SPEED,雷龍,21,111-222,raam,,,
755,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,156,rbguitar,,,
756,Recollection,POPS,Noria,21,182,recollec,,,
757,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,154,refindex,,,
758,RISE,DRUMSTEP,Dirty Androids,21,182,rise_pd,,,
759,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,177,rizingup,,,
760,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,150,schwarzs,,,
761,Sigmund,REQUIEM PSY,Gram,21,200,sigmund,,,
762,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,173,squeeze,,,
763,THE DETONATOR,NU STYLE GABBA,teranoid VS L.E.D.-G,21,173,the_deto,,,
764,Unicorn tail,BREAKBEATS TRANCE,DJ YOSHITAKA,21,170,unicorn,,,
765,Valgus,MAINSTREAM HARDCORE,DJ Myosuke feat.Yukacco,21,175,valgus,,,
766,Verflucht,HARD NRG,Tyrfing,21,180,verflcht,,,
767,VOX UP,ROTTERDAM TECHNO,sampling masters MEGA vs 青龍,21,202,voxup_sp,,,
768,Wonder Girl feat. Kanae Asaba,EUROBEAT,Y&Co.,21,160,wndrgirl,,,
769,アルストロメリア,BLOOM FUSION,TAG,21,144,_alstroe,,,
770,お願いアインシュタイン,CYBER SYMPHONIC POP,中山真斗 feat.桜川めぐ,21,143,_oneinst,,,
771,デッドボヲルdeホームラン,ELECTRIC MANOUSH SWING,猫叉Masterβ2,21,145,_deadbal,,,
772,バンブーソード・ガール,J-SPEEDMETAL,cosMo＠暴走P,21,208,_bamboos,,,
773,海神,HYDRO CORE,兎々,21,159,_wadatmi,,,
774,幻想系世界修復少女,J-POP,Last Note.,21,193,_gensouk,,,
775,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,21,180,_todorok,,,
776,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,21,144,_tsumito,,,
777,疾風迅雷,ORIENTAL CORE,KUMOKIRI,21,180,_ltspeed,,,
778,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,21,192,_s_dogma,,,
779,超!!遠距離らぶメ～ル,乙女EDM,ななひら,21,130,_cholove,,,
780,廿,新世紀進歩的羽扇子音楽,DJ TECHNORCH,21,120-160,_twenty,,,
781,牧神笛吹きて,ZODIAC ORACLE X,楽士ゾディアック,21,157,_aigipan,,,
782,煉獄のエルフェリア,HARD SYMPHONIC,猫叉Master+,21,183,_elefthe,,,
783,#The_Relentless,DUBCORE,DJ Noriken,22,170,_therele,,,
784,AFRO KNUCKLE,AFRO-SAMBA,猫叉Master+,22,145,afroknuc,,,
785,Beat Radiance,NEO CLASSICAL DANCE,iNO,22,192,beatradi,,,
786,Beyond The Earth,WORLD/ELECTRONICA,猫叉Master,22,140,beyond_p,,,
787,Blaze it UP!,HARDCORE RAVE,DJ Shimamura,22,175,blazitup,,,
788,BLUE MIRAGE,NU STYLE GABBA,DJ CHUCKY,22,170,b_mirage,,,
789,Broken Sword,DUAL ANTIQUE,金獅子 VS 麒麟,22,160,brokensw,,,
790,Chain of pain,FULL ON,kors k VS 猫叉Master+,22,153,chain_of,,,
791,chrono diver -fragment-,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,22,185,chrono_f,,,
792,CHRONO DIVER -NORNIR-,CYBER DRUM & BASS,L.E.D.,22,185,chrono_n,,,
793,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,22,196,chrono_p,,,
794,Chronos,PROGRESSIVE,TAG,22,128,chronos,,,
795,cinder,MAELSTROM,PHQUASE,22,216,cinder,,,
796,COLOSSEUM,LOST GROUND,劇団レコード,22,140,coloseum,,,
797,Cosmic Cat,FUTURE BASS,8bit Moonside,22,160,cosmicat,,,
798,Despair of ELFERIA,HARD IRISH SYMPHONIC,猫叉Master,22,205,delferia,,,
799,Discloze,Hi-TECH PSYTRANCE,lapix,22,128-145,discloze,,,
800,EBONY & IVORY,RAGTIME CHIPTUNE,OSTER project,22,170,ebnyivry,,,
801,entelecheia,SACRED TRANCE,Rche,22,185,entelech,,,
802,Erosion Mark,FALLIN APART CORE,kors k REASM Des-ROW,22,192,erosion,,,
803,fallen leaves -IIDX edition-,WORLD/ELECTRONICA,猫叉Master,22,165,faleaves,,,
804,FANTASTIC THREE,DUB COMEDY,ジャカルタファンクブラザーズ,22,185,fanthree,,,
805,Flashes,DRUM'N'BASS,Dollscythe,22,180,flashes,,,
806,Gravigazer,PROGRESSIVE SCHRANZ,DJ TOTTO,22,160,gravigzr,,,
807,HELL SCAPER -Last Escape Remix-,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY,22,180,helsca_t,,,
808,Hello Happiness,HAPPY HARDCORE,P*Light feat. mow*2,22,182,hellohap,,,
809,illuminate,SYNTHETIC EDM,Sota Fujimori,22,146,illumint,,,
810,IMPLANTATION,GOA TRANCE,TOMOSUKE,22,145,implant,,,
811,In The Breeze,HYBRID,96 & Sota ft. Mayumi Morinaga,22,123-142,inbreeze,,,
812,Invitation from Mr.C,HOLIC,C-Show,22,230,invi_mrc,,,
813,IXION,PSYCHEDELIC TRANCE,L.E.D.,22,150,ixion,,,
814,Line 4 Ruin,ELECTRO TECH,Ryu☆,22,141,lineruin,,,
815,m1dy Festival,TOKYO STYLE SPEEDCORE,m1dy,22,225,m1dy_fes,,,28
816,Monopole.,ARTCORE ROCK,cosMo＠暴走P,22,201,monopole,,,
817,NEO GENERATOR SEVEN,MAINSTREAM HARDCORE,L.E.D.-G,22,182,neogene7,,,
818,Night sky,PUMPCORE,USAO,22,192,nightsky,,,
819,No Tears,HARD EDM,RoughSketch feat.Aikapin,22,170,notears,,,
820,On My Wings(Hardstyle IIDX),HARDSTYLE,kors k,22,150,onmywing,,,
821,PENDUAL TALISMAN,SYSTEM BGM,猫叉L.E.D.Master,22,150-160,pendualt,,,
822,Rave*it!! Rave*it!!,EDM SPEED,機龍,22,282,rave_it,,,
823,Realize Maze,SOLITUDE,movies (moimoi×Xceon×Dai.),22,149,realmaze,,,
824,Reflux,TRANCESTEP,Eagle,22,150,reflux,,,
825,Sakura Mirage,CHIPCORE,Ryu☆,22,187,sakuramr,,,
826,SAMSARA,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi,22,164,samsara,,,
827,Say YEEEAHH,EDM,kors k,22,135,say_yeah,,,
828,Scarlet Moon,J-CORE,REDALiCE feat. Ayumi Nomiya,22,180,scarmoon,,,
829,Scars of FAUNA,WORLD/ELECTRONICA,猫叉Master,22,165,scrfauna,,,
830,Shooting Fireball,MUSIC GAME TRADITIONAL,dj TAKA,22,160,shootfir,,,
831,Sounds Of Summer,UK HARDCORE,Hommarju,22,175,sosummer,,,
832,SpaceLand☆TOYBOX,RAGTIME FUTURE POP,OSTER project,22,172,sptoybox,,,
833,Sweet Radar,ELECTRO POP,DJ Genki feat. Yukacco,22,150,swtradar,,,
834,Symmetry,EPIC ELECTRONICA,猫叉Master,22,163,symmetry,,,
835,TA・DA ☆ YO・SHI,EUROBEAT,Y&Co.,22,160,tadayosi,,,
836,The Least 100sec,PROGRESSIVE,Sasaki Hirofumi,22,200-264,t_100sec,,,
837,TIEFSEE,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa,22,165,tiefsee,,,
838,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,22,197,toxicvib,,,
839,Vulkan,GYPSYCORE,Hommarju,22,205,vulkan,,,
840,We're so Happy (P*Light Remix) IIDX ver.,HAPPY HARDCORE,Remixed by P*Light,22,185,wesoh_pl,,,
841,Ｘ↑Ｘ↓,新世紀進歩的羽扇子音楽,DJ TECHNORCH,22,172,_x7xl,,,
842,ZZ,INTELLIGENCE,D.J.Amuro,22,154,zz_amuro,,,
843,それは花火のような恋,Hi-歌謡コア,夏色バーニングラブ☆Prim,22,182,_shanabi,,,
844,ドッキン☆サマーあばんちゅーる,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら,22,180,_dsummer,,,
845,とろぴかる倶楽部,TROPICAL,HALFBY,22,120,_trpclub,,,
846,パ→ピ→プ→Yeah!,電波ソング,ヒゲドライバー join. shully & Nimo,22,160,_papipu,,,
847,ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛,22,175,_progura,,,
848,ベィスドロップ・フリークス,A-STYLE DRUMSTEP,かめりあ feat. ななひら,22,179,_basdrop,,,
849,もっと！モット！ときめき feat. 松下,きらめきコア,シャイニング度胸兄弟,22,185,_mottoki,,,
850,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,22,200,_lilieze,,,
851,夏色DIARY - L.E.D.-G STYLE MIX -,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G,22,190,_ntdiary,,,
852,鬼天,ASURA TEK CORE,兎々,22,161,_onigami,,,
853,共鳴遊戯の華,ASTRAL DRUM & BASS,アイテール魔導士隊,22,190,_kyoumei,,,
854,紅牡丹,J-CORE,DJ NAGAI feat. a☆ru,22,181,_benibtn,,,
855,時空トラベローグ,TIME TRIP JAZZ,SWING HOLIC feat. A～YA,22,234,_jikutrv,,,
856,取り残された美術(Arranged:HiZuMi),HYPER J-POP,幽閉サテライト feat. senya,22,160,_toribjt,,,
857,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,22,160,_izayoi,,,
858,少年は空を辿る,ムラクモ,Power Of Nature,22,140,_soratad,,,
859,千年ノ理,WORLD/ELECTRONICA,猫叉Master,22,153,_sennen,,,
860,打打打打打打打打打打,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN,22,156,_dadada,,,
861,超青少年ノ為ノ超多幸ナ超古典的超舞曲,PIECED EUPHORIA,Project B-,22,150,_verycls,,,
862,白露の風,想歌 風,Qrispy Joybox feat. 常盤ゆう,22,166,_shiraty,,,
863,表裏一体！？怪盗いいんちょの悩み,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆,22,165,_hyouri,,,
864,妖隠し -あやかしかくし-,DRUM'N'WALTZ,DJ TOTTO feat.3L,22,85,_ayakasi,,,
865,恋は白帯、サンシロー,KANA-POP,星野奏子,22,175,_koisiro,,,
866,199024club -Re:BounceKiller-,TECH BREAKBEATS,DJ Mass MAD Izm*,23,143,199024cl,,,
867,Acid Pumper,HARD DANCE,ni-21,23,150,acidpump,,,
868,Angelic Jelly,HAPPY で HARDCORE,t+pazolite,23,200,angjelly,,,
869,AO-1,DANCE EXPRESS,電龍,23,195,ao_1,,,
870,Arcana,UPLIFTING TRANCE,Maozon,23,143,arcana,,,
871,Aublia,POST J-TRADITIONAL,onoken feat. ALIAKE,23,156,aublia,,,
872,Battle Train -IIDX Edition-,HARD DANCE,Sota Fujimori,23,160,btltrain,,,
873,Blue Spring Express,DREAM CORE,DJ Scratch & Bend,23,172,blspring,,,
874,Central Station,FUTURE BASS,Recycle,23,158,cstation,,,
875,chaos eater -IIDX edition-,HARD STEP,猫叉Master+,23,210,chaoseat,,,
876,CODE:1 [revision1.0.1],TECHNO,HEXA,23,145,code_1,,,
877,Daily Lunch Special,ラッキーハードコア,Lucky Vacuum,23,205,daylunch,,,
878,Damage Per Second,CYBER DRUMSTEP,Maozon,23,177,damageps,,,
879,Derelict Star feat. Ryu*,HARD DANCE,Remo-con,23,150,derelict,,,
880,Devil's Gear,MAINSTREAM HARDCORE,DJ Myosuke,23,180,dvlsgear,,,
881,DIAMOND CROSSING,HARD ELECTRIC POP,S-C-U vs L.E.D.,23,180,diacross,,,
882,do the thing feat. Kanae Asaba,EDM,MK,23,135,do_thing,,,
883,Donkey Donk,DONK,Ryu☆,23,155,donkdonk,,,
884,Dynamite,HYBRID TWERK,USAO,23,100,dynausao,,,
885,Everlasting Last,J-DANCE POP,HHH×MM×ST,23,140,evlalast,,,
886,Exchange Place,FUTURE JERSEY,Dirty Androids,23,142,exchange,,,
887,GENERATE feat.綾倉盟,ELECTRONIC DANCE,Masayoshi Minoshima,23,145,generate,,,
888,Glitch Nerds,GAMER'S ELECTRO/COMPLEXTRO,かめりあ,23,140,glinerds,,,
889,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,23,150,gofarawy,,,
890,GOBBLE,CANTERBURY&BEAT,Kimitaka Matsumae,23,160,gobblecp,,,
891,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,23,165,godspeed,,,
892,Grand Chariot,HARD ART CORE,xi,23,191,gchariot,,,
893,Highcharge Divolt,BEMANIZED DIGITAL ROCK,HuΣeR,23,200,hicharge,,,
894,Inner Spirit,HiTECH FULLON,lapix,23,146,inspirit,,,
895,Journey,WORLD/ELECTRONICA,猫叉Master,23,112,journeko,,,
896,Konzert V,JUNGLE CLASSIC,Remo-con vs. dj TAKA,23,160,konzertv,,,
897,La dolce primavera,PRIMAVERA JAZZ WALTZ,OSTER project,23,220,la_dolce,,,
898,M4K3 1T B0UNC3,HDM,kors k,23,150,m4k3_1t,,,
899,Musik LoverZ,HARDSTYLE,RoughSketch,23,150,msloverz,,,
900,NANAIRO,METAL POPS,LIQU@。,23,192,nanairo,,,
901,Nightmare before oversleep,SORROW STEP,猫叉Master,23,190,nightbfr,,,
902,NINJA IS DEAD IIDX ver.,SHINOBI SPEED,P*Light,23,111-222,ninja_dd,,,
903,NO LIMIT -オレ達に限界は無い-,ONLY ONE DANCE MUSIC,SUPER STAR 満-MITSURU- vs. 伝説のダンサー マイク,23,150,nolimit,,,
904,Nowhere,ELECTRO TRANCE,Nhato,23,140,nowhere,,,
905,NZM,END ROLL,The 4th,23,190,nzm,,,
906,On the FM,RADIO SHOWCASE,C-Show,23,200,onthefm,,,
907,Outbreak,FRENCHCORE,USAO,23,195,outbreak,,,
908,POSSESSION,PSYCHIC FLASH,TAG underground,23,23-185,posesion,,,
909,quick master (reform version),J-TEKNO,youhei shimizu,23,145,q_master,,,
910,refrain,TRANCE,dj TAKA feat.AiMEE,23,158,refrain,,,
911,Rock It,HARDCORE,Hommarju,23,170,rock_it,,,
912,Routing,JAZZY-ELECTRO,かめりあ,23,144,routing,,,
913,SEITEN NO TERIYAKI,CHAOTIC SPEEDCORE,Kobaryo,23,273,sei_teri,,,
914,Sephirot,TRANCE,SHIKI,23,154,sephirot,,,
915,Set U Free feat. Kanae Asaba,HARD TRANCE,Y&Co.,23,140,setufree,,,
916,SHELTER OF THE MIND,ROCKIN' DRUM&BASS,YURiCa/花たん,23,185,shelter,,,
917,STARLiGHT,DANCE SPEED GOLD,星龍,23,199,strlight,,,
918,STARLIGHT DANCEHALL,HAPPY EMOTION,P*Light,23,177,starltdh,,,
919,StrayedCatz,FANTASY,削除,23,303,strycatz,,,
920,Super Duper Racers,HARDCORE,kors k & Numb'n'dub,23,170,superdup,,,
921,SURVIVOR,GRAVITY POP,SOUND HOLIC Vs. ZYTOKINE feat. Nana Takahashi,23,150,survivor,,,
922,Tori-no-kimochi,WORLD/ELECTRONICA,猫叉Master+,23,132,torino_k,,,
923,Triple Counter,RISK + VACUUM,DJ YOSHITAKA meets dj TAKA,23,216,tripleco,,,
924,Uh-Oh,CANDY RAVE,kors k,23,175,uh_oh,,,
925,Violet Pulse,GLITCH ELECTRO,G.K,23,134,viopulse,,,
926,Violet Rose,LATIN JAZZ TRIO,OSTER project,23,152,violrose,,,
927,Welcome,HARDCORE,Uraken,23,170,welcome,,,
928,X,RENAISSANCE,D.J.Amuro,23,180,x_amuro,,,
929,ZEPHYRANTHES,BLOOM CORE,TAG,23,180,zephyran,,,
930,オルタネイトβ,HYPER J-POP,Xceon feat. Mayumi Morinaga,23,162,_altbeta,,,
931,か・し・ま・し☆PUMP UP！,SUMMER WORKOUT,miko,23,175,_kasimas,,,
932,ギョギョっと人魚 爆婚ブライダル,Hi-RESORT電波,海の底からマーメイド Prim by ARM×狐夢想,23,169,_gyogyo,,,
933,シュッパツシンコウ・シサカンコ,KANA-POP,星野奏子,23,182,_syupatu,,,
934,セロトニン,ORBITALICTRO,U1 overground,23,150,_seroton,,,
935,めいさいアイドル☆あいむちゃん♪,電波デステクノ,DJ SHARPNEL feat. みらい,23,160,_meisai,,,
936,駅猫のワルツ,にゃんコア,ミニョンヌ鉄道兄弟,23,282,_ekineko,,,
937,紫陽花 -AZISAI-,ORIENTAL TECHDANCE,Camellia Vs. Expander,23,155,_azisai,,,
938,灼熱 Pt.2 Long Train Running,BROKEN SAMBA BREAK,DJ Mass MAD Izm*,23,165,_syaku_2,,,
939,少女アリスと箱庭幻想コンチェルト,空想ファンタジーシリーズ,DJ TOTTO,23,134,_alicein,,,
940,真 地獄超特急 -HELL or HELL-,新世紀進歩的羽扇子音楽,DJ TECHNORCH Vs. L.E.D.Light-G,23,165,_sjigoku,,,
941,星屑ディスタンシア,GLITCH JAZZ,ARM feat. 普透明度 + Brasscapsule,23,110,_stardst,,,
942,朝焼けから始まるボクらの小さな旅,ARTCORE ROCK,cosMo＠暴走P,23,100-218,_asayake,,,
943,追想快晴テーマパーク,FUTURE E-POP,PHQUASE,23,170,_sunpark,,,
944,明鏡止水,禅ジャズ,TOMOSUKE feat. あさき,23,208-290,_meikyou,,,
945,量子の海のリントヴルム,エピックプログレ,黒猫ダンジョン,23,280,_maudand,,,
946,麗 ～うらら～,WINTER GLOW,SOUND HOLIC feat. Nana Takahashi,23,155,_urara,,,
947,炸裂！イェーガー電光チョップ！！(JAEGER FINAL ATTACK),HARDSTYLE,L.E.D.,23,159,_jfinala,,,28
948,!Viva!,TRIBAL HOUSE,Ryu*,24,135,_viva_,,,
949,(This Is Not) The Angels,BIG BEAT/BREAKBEATS,Hommarju,24,33-130,theangel,,,
950,#MAGiCVLGiRL_TRVP_B3VTZ,NEON/TWERKCORE,DJ Noriken,24,100,_magicvl,,,
951,Amazing Mirage,HiTECH FULLON,lapix,24,153,amazingm,,,
952,AO-∞,DANCE SPEED,青龍,24,191,ao_inf,,,
953,Apocalypse,EPIC D'N'B,Morrigan feat. リリィ,24,165,apocalrf,,,
954,Around The Galaxy,UPLIFTING TRANCE,NISH,24,145,a_glxy24,,,
955,AsiaN distractive,WORLD,猫叉劇団,24,132-157,asiandst,,,
956,BabeL ～Grand Story～,SPIRAL STAIRS,Ako Atak,24,163,babel_gs,,,
957,Be A Star,ALTERNATIVE TECHNO POP,PHQUASE feat.ぁゅ,24,174,b_a_star,,,
958,Beat Juggling Mix,DJ BATTLE,Hommarju,24,66-198,beatjugg,,,
959,Believe in you,HARDCORE RAVE,DJ Shimamura feat. Renna,24,175,believeu,,,
960,Beyond The Seven,TRANCE,Nhato,24,142,beyond_7,,,
961,BREAK OVER,FESTIVAL SOUND,MASAYOSHI IIMORI,24,106-150,breakovr,,,
962,Breakin' Chain,MOOMBAHCORE,REDALiCE feat. MONICO,24,206,brkchain,,,
963,BroGamer,SUPER ULTIMATE HYPER CORE,USAO,24,207,brogamer,,,
964,Caterpillar,HARD TRAP,Eagle,24,170,caterpil,,,
965,crew,ANTHEM,beatnation Records,24,150,crew,,,
966,Cyber True Color,DREAM COLLABORATION,kors k vs Sota Fujimori,24,150,cyberclr,,,
967,DORNWALD ～Junge～,ARCHAIC TALE EP1,DJ TOTTO,24,169,dornwald,,,
